Load environment configuration
mkdir: created directory '/appsmith-stacks/data/certificate'
mkdir: created directory '/appsmith-stacks/data/certificate/conf'
'/opt/appsmith/editor/index.html' -> '/opt/appsmith/index.html.original'
127.0.0.1 - - [18/Apr/2023:15:47:37 +0000] "GET /rts-api/v1/health-check HTTP/1.1" 200 16 "-" "curl/7.68.0"
172.18.0.1 - - [18/Apr/2023:15:50:13 +0000] "GET /api/v1/git/status/app/643ebc26180a343b72610033?branchName=master HTTP/1.1" 200 382 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:15:50:13 +0000] "GET /api/v1/git/branch/app/643ebc26180a343b72610033? HTTP/1.1" 200 158 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
127.0.0.1 - - [18/Apr/2023:15:50:17 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
172.18.0.1 - - [18/Apr/2023:15:50:28 +0000] "GET /rts/?EIO=4&transport=websocket HTTP/1.1" 101 969 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
127.0.0.1 - - [18/Apr/2023:15:50:33 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
172.18.0.1 - - [18/Apr/2023:15:59:04 +0000] "GET /rts/?EIO=4&transport=websocket HTTP/1.1" 101 370 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
127.0.0.1 - - [18/Apr/2023:15:59:05 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:15:59:20 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:15:59:35 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:15:59:51 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:16:00:06 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:16:00:21 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
172.18.0.1 - - [18/Apr/2023:16:00:27 +0000] "GET /rts/?EIO=4&transport=websocket HTTP/1.1" 101 381 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:00:27 +0000] "GET /app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master HTTP/1.1" 200 1860 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:00:28 +0000] "GET /api/v1/users/features HTTP/1.1" 200 254 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:00:28 +0000] "GET /api/v1/tenants/current HTTP/1.1" 200 166 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:00:28 +0000] "GET /api/v1/users/me HTTP/1.1" 200 289 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:00:29 +0000] "GET /api/v1/pages?pageId=643ebc2d180a343b7261003e&mode=EDIT HTTP/1.1" 200 751 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:00:29 +0000] "POST /api/v1/usage-pulse HTTP/1.1" 201 76 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:00:29 +0000] "GET /api/v1/pages/643ebc2d180a343b7261003e HTTP/1.1" 200 2402 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:00:29 +0000] "GET /api/v1/themes/applications/643ebc26180a343b72610033/current?mode=EDIT HTTP/1.1" 200 1443 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:00:29 +0000] "GET /api/v1/collections/actions?applicationId=643ebc26180a343b72610033 HTTP/1.1" 200 101 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:00:29 +0000] "GET /api/v1/themes/applications/643ebc26180a343b72610033 HTTP/1.1" 200 4657 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:00:29 +0000] "GET /api/v1/workspaces/643ebbc9180a343b72610026/members HTTP/1.1" 200 211 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:00:29 +0000] "GET /api/v1/libraries/643ebc26180a343b72610033 HTTP/1.1" 200 101 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:00:29 +0000] "GET /api/v1/actions?applicationId=643ebc26180a343b72610033 HTTP/1.1" 200 1438 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:00:30 +0000] "GET /api/v1/datasources/mocks HTTP/1.1" 200 202 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:00:30 +0000] "GET /api/v1/datasources?workspaceId=643ebbc9180a343b72610026 HTTP/1.1" 200 101 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:00:30 +0000] "GET /api/v1/plugins?workspaceId=643ebbc9180a343b72610026 HTTP/1.1" 200 23693 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:00:30 +0000] "GET /api/v1/pages/643ebc2d180a343b7261003e HTTP/1.1" 200 2402 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:00:30 +0000] "GET /api/v1/pages/643ebc2d180a343b7261003d HTTP/1.1" 200 6239 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:00:30 +0000] "GET /api/v1/pages/643ebc2d180a343b7261003c HTTP/1.1" 200 7687 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:00:30 +0000] "GET /api/v1/pages/643ebc2d180a343b7261003f HTTP/1.1" 200 6895 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:00:30 +0000] "GET /api/v1/pages/643ebc2d180a343b72610040 HTTP/1.1" 200 1905 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:00:30 +0000] "GET /api/v1/pages/643ebc2d180a343b7261003b HTTP/1.1" 200 5687 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:00:30 +0000] "GET /api/v1/pages/643ebc2d180a343b72610041 HTTP/1.1" 200 1947 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:00:30 +0000] "GET /api/v1/plugins/643ebba8180a343b72610002/form HTTP/1.1" 200 1033 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:00:30 +0000] "GET /api/v1/plugins/643ebbae180a343b72610023/form HTTP/1.1" 200 1956 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:00:30 +0000] "GET /api/v1/workspaces/643ebbc9180a343b72610026 HTTP/1.1" 200 521 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:00:31 +0000] "GET /api/v1/plugins/default/icons HTTP/1.1" 200 761 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:00:31 +0000] "GET /api/v1/app-templates/filters HTTP/1.1" 200 958 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:00:33 +0000] "GET /pageService.js HTTP/1.1" 304 0 "http://localhost:8080/pageService.js" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:00:35 +0000] "GET /api/v1/git/status/app/643ebc26180a343b72610033?branchName=master HTTP/1.1" 200 382 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:00:35 +0000] "GET /api/v1/git/branch/app/643ebc26180a343b72610033? HTTP/1.1" 200 158 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
127.0.0.1 - - [18/Apr/2023:16:00:37 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
172.18.0.1 - - [18/Apr/2023:16:00:37 +0000] "GET /api/v1/pages/643ebc2d180a343b7261003d HTTP/1.1" 200 6239 "http://localhost:8080/app/healthheroappsmith/doctor-page-1-643ebc2d180a343b7261003d/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:00:42 +0000] "GET /api/v1/pages/643ebc2d180a343b7261003c HTTP/1.1" 200 7687 "http://localhost:8080/app/healthheroappsmith/doctor-page-2-643ebc2d180a343b7261003c/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:00:43 +0000] "POST /api/v1/actions/execute HTTP/1.1" 200 7582 "http://localhost:8080/app/healthheroappsmith/doctor-page-2-643ebc2d180a343b7261003c/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
127.0.0.1 - - [18/Apr/2023:16:00:52 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:16:01:07 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
172.18.0.1 - - [18/Apr/2023:16:01:15 +0000] "PUT /api/v1/actions/643ebc2d180a343b7261004b HTTP/1.1" 200 647 "http://localhost:8080/app/healthheroappsmith/doctor-page-2-643ebc2d180a343b7261003c/edit/api/643ebc2d180a343b7261004b?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
127.0.0.1 - - [18/Apr/2023:16:01:22 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
172.18.0.1 - - [18/Apr/2023:16:01:34 +0000] "PUT /api/v1/layouts/643ebc2d180a343b72610036/pages/643ebc2d180a343b7261003c?applicationId=643ebc26180a343b72610033 HTTP/1.1" 200 7351 "http://localhost:8080/app/healthheroappsmith/doctor-page-2-643ebc2d180a343b7261003c/edit/widgets/66a2hxpzrk?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
127.0.0.1 - - [18/Apr/2023:16:01:38 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
127.0.0.1 - - [18/Apr/2023:16:01:53 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
172.18.0.1 - - [18/Apr/2023:16:01:54 +0000] "GET /api/v1/pages/643ebc2d180a343b7261003d HTTP/1.1" 200 6239 "http://localhost:8080/app/healthheroappsmith/doctor-page-1-643ebc2d180a343b7261003d/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:02:00 +0000] "GET /api/v1/pages/643ebc2d180a343b7261003b HTTP/1.1" 200 5687 "http://localhost:8080/app/healthheroappsmith/patient-page-2-643ebc2d180a343b7261003b/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
127.0.0.1 - - [18/Apr/2023:16:02:08 +0000] "GET / HTTP/1.1" 200 4263 "-" "curl/7.68.0"
172.18.0.1 - - [18/Apr/2023:16:02:09 +0000] "PUT /api/v1/actions/643ebc2d180a343b72610047 HTTP/1.1" 200 667 "http://localhost:8080/app/healthheroappsmith/patient-page-2-643ebc2d180a343b7261003b/edit/api/643ebc2d180a343b72610047?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:02:11 +0000] "GET /api/v1/applications/new HTTP/1.1" 200 1440 "http://localhost:8080/applications" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:02:11 +0000] "GET /api/v1/applications/releaseItems HTTP/1.1" 200 13454 "http://localhost:8080/applications" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:02:13 +0000] "GET /api/v1/workspaces/643ebbc9180a343b72610026/members HTTP/1.1" 200 211 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:02:13 +0000] "GET /api/v1/pages?pageId=643ebc2d180a343b7261003e&mode=EDIT HTTP/1.1" 200 757 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:02:13 +0000] "GET /api/v1/libraries/643ebc26180a343b72610033 HTTP/1.1" 200 101 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:02:13 +0000] "GET /api/v1/pages/643ebc2d180a343b7261003e HTTP/1.1" 200 2402 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:02:13 +0000] "GET /api/v1/themes/applications/643ebc26180a343b72610033/current?mode=EDIT HTTP/1.1" 200 1443 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:02:13 +0000] "GET /api/v1/collections/actions?applicationId=643ebc26180a343b72610033 HTTP/1.1" 200 101 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:02:14 +0000] "GET /api/v1/themes/applications/643ebc26180a343b72610033 HTTP/1.1" 200 4657 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:02:14 +0000] "GET /api/v1/actions?applicationId=643ebc26180a343b72610033 HTTP/1.1" 200 1448 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:02:14 +0000] "GET /api/v1/datasources/mocks HTTP/1.1" 200 202 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit/widgets/nxq271jlwn?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:02:14 +0000] "GET /api/v1/datasources?workspaceId=643ebbc9180a343b72610026 HTTP/1.1" 200 101 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit/widgets/nxq271jlwn?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:02:14 +0000] "GET /api/v1/pages/643ebc2d180a343b7261003c HTTP/1.1" 200 7495 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit/widgets/nxq271jlwn?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:02:14 +0000] "GET /api/v1/plugins?workspaceId=643ebbc9180a343b72610026 HTTP/1.1" 200 23693 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit/widgets/nxq271jlwn?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:02:14 +0000] "GET /api/v1/pages/643ebc2d180a343b7261003e HTTP/1.1" 200 2402 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit/widgets/nxq271jlwn?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:02:14 +0000] "GET /api/v1/pages/643ebc2d180a343b7261003d HTTP/1.1" 200 6239 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit/widgets/nxq271jlwn?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:02:14 +0000] "GET /api/v1/pages/643ebc2d180a343b7261003b HTTP/1.1" 200 5687 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit/widgets/nxq271jlwn?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:02:14 +0000] "GET /api/v1/pages/643ebc2d180a343b72610040 HTTP/1.1" 200 1905 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit/widgets/nxq271jlwn?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:02:14 +0000] "GET /api/v1/pages/643ebc2d180a343b7261003f HTTP/1.1" 200 6895 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit/widgets/nxq271jlwn?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
172.18.0.1 - - [18/Apr/2023:16:02:14 +0000] "GET /api/v1/pages/643ebc2d180a343b72610041 HTTP/1.1" 200 1947 "http://localhost:8080/app/healthheroappsmith/welcome-page-643ebc2d180a343b7261003e/edit/widgets/nxq271jlwn?branch=master" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36"
